actor_id,actor_name,category,title_id,title,year,release_date,type,budget_currency,budget,budget_USD,boxoffice_currency,World_Wide,International,Domestic,MCU_film,award_name,award_category,event_name,winner,nomination_year,MCU_tv,MCU,budget_scaled,boxoffice_scaled,decade,award_mcu,averageRating,numVotes,Gender,first_MCU,BeforeMCU
nm1165110,Chris Hemsworth,actor,tt0094481,Home and Away,1988,1988-01-17,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,80's,Non-MCU,5.1,5935,Male,2011-05-06,Before
nm1165110,Chris Hemsworth,actor,tt0380893,Fergus McPhail,2004,2004-01-02,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,5.7,52,Male,2011-05-06,Before
nm1165110,Chris Hemsworth,actor,tt0278876,The Saddle Club,2001,2001-01-06,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,5.9,1024,Male,2011-05-06,Before
nm1165110,Chris Hemsworth,actor,tt0088580,Neighbours,2004,2004-04-19,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,5.4,5262,Male,2011-05-06,Before
nm1165110,Chris Hemsworth,actor,tt0316985,Guinevere Jones,2002,2002-05-04,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,6.6,82,Male,2011-05-06,Before
nm0262635,Chris Evans,actor,tt11286314,Don't Look Up,2021,2021-12-24,Movie,NA,NA,NA,USD,791863,791863,0,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,20's,Non-MCU,7.2,494729,Male,2011-07-22,After
nm0262635,Chris Evans,actor,tt6264654,Free Guy,2021,2021-08-13,Movie,USD,120000000,120000000,USD,331526598,209900000,121626598,0,NA,NA,NA,NA,NA,0,Non-MCU,4.685223795149078,4.685223795149078,20's,Non-MCU,7.1,332840,Male,2011-07-22,After
nm0262635,Chris Evans,actor,tt8946378,Knives Out,2019,2019-11-27,Movie,USD,40000000,40000000,USD,311605581,146242347,165363234,0,NA,NA,NA,NA,NA,0,Non-MCU,3.561570844352155,3.561570844352155,10's,Non-MCU,7.9,587805,Male,2011-07-22,After
nm0262635,Chris Evans,actor,tt4995776,The Red Sea Diving Resort,2019,2019-07-31,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,6.6,28577,Male,2011-07-22,After
nm0262635,Chris Evans,actor,tt4154796,Avengers: Endgame,2019,2019-04-26,Movie,USD,356000000,356000000,USD,2797501328,1939128328,858373000,1,NA,NA,NA,NA,NA,0,MCU,8,8,10's,MCU,8.4,1045012,Male,2011-07-22,After
nm0262635,Chris Evans,actor,tt4154664,Captain Marvel,2019,2019-03-08,Movie,USD,160000000,160000000,USD,1128462972,701633133,426829839,1,NA,NA,NA,NA,NA,0,MCU,5.24705027054754,5.24705027054754,10's,MCU,6.8,530650,Male,2011-07-22,After
nm0262635,Chris Evans,actor,tt4154756,Avengers: Infinity War,2018,2018-04-27,Movie,USD,321000000,321000000,USD,2048359754,1369544272,678815482,1,NA,NA,NA,NA,NA,0,MCU,7.508401834026347,7.508401834026347,10's,MCU,8.4,1008408,Male,2011-07-22,After
nm0262635,Chris Evans,actor,tt2250912,Spider-Man: Homecoming,2017,2017-07-07,Movie,USD,175000000,175000000,USD,880166924,545965784,334201140,1,NA,NA,NA,NA,NA,0,MCU,5.457735198821963,5.457735198821963,10's,MCU,7.4,625612,Male,2011-07-22,After
nm0262635,Chris Evans,actor,tt4481414,Gifted,2017,2017-04-12,Movie,USD,7000000,7000000,USD,43069254,18268042,24801212,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0980640021484245,3.0980640021484245,10's,Non-MCU,7.6,113025,Male,2011-07-22,After
nm0262635,Chris Evans,actor,tt3498820,Captain America: Civil War,2016,2016-05-06,Movie,USD,250000000,250000000,USD,1153337496,745253147,408084349,1,NA,NA,NA,NA,NA,0,MCU,6.511159840194077,6.511159840194077,10's,MCU,7.8,751061,Male,2011-07-22,After
nm0262635,Chris Evans,actor,tt0478970,Ant-Man,2015,2015-07-17,Movie,USD,130000000,130000000,USD,519311965,339109802,180202163,1,NA,NA,NA,NA,NA,0,MCU,4.825680413998693,4.825680413998693,10's,MCU,7.3,639701,Male,2011-07-22,After
nm0262635,Chris Evans,actor,tt2395427,Avengers: Age of Ultron,2015,2015-05-01,Movie,USD,250000000,250000000,USD,1402809540,943803672,459005868,1,NA,NA,NA,NA,NA,0,MCU,6.511159840194077,6.511159840194077,10's,MCU,7.3,830132,Male,2011-07-22,After
nm0262635,Chris Evans,actor,tt2139555,Playing It Cool,2015,2015-05-08,Movie,NA,NA,NA,USD,1323415,1323415,0,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,5.9,28231,Male,2011-07-22,After
nm0262635,Chris Evans,actor,tt0443465,Before We Go,2015,2015-07-21,Movie,NA,NA,NA,USD,462875,425724,37151,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,6.8,57293,Male,2011-07-22,After
nm0262635,Chris Evans,actor,tt1843866,Captain America: The Winter Soldier,2014,2014-04-04,Movie,USD,170000000,170000000,USD,714421503,454654931,259766572,1,NA,NA,NA,NA,NA,0,MCU,5.387506889397155,5.387506889397155,10's,MCU,7.8,813985,Male,2011-07-22,After
nm0262635,Chris Evans,actor,tt1981115,Thor: The Dark World,2013,2013-11-08,Movie,USD,170000000,170000000,USD,644783140,438421000,206362140,1,NA,NA,NA,NA,NA,0,MCU,5.387506889397155,5.387506889397155,10's,MCU,6.8,656456,Male,2011-07-22,After
nm0262635,Chris Evans,actor,tt1706620,Snowpiercer,2014,2014-07-11,Movie,USD,39200000,39200000,USD,86758912,82195262,4563650,0,NA,NA,NA,NA,NA,0,Non-MCU,3.5503343148441857,3.5503343148441857,10's,Non-MCU,7.1,352829,Male,2011-07-22,After
nm0262635,Chris Evans,actor,tt1491044,The Iceman,2012,2012-09-01,Movie,USD,10000000,10000000,USD,4552970,2583777,1969193,0,NA,NA,NA,NA,NA,0,Non-MCU,3.140200987803309,3.140200987803309,10's,Non-MCU,6.8,74356,Male,2011-07-22,After
nm0262635,Chris Evans,actor,tt0848228,The Avengers,2012,2012-05-04,Movie,USD,220000000,220000000,USD,1518815515,895457605,623357910,1,NA,NA,NA,NA,NA,0,MCU,6.089789983645232,6.089789983645232,10's,MCU,8,1351649,Male,2011-07-22,After
nm0262635,Chris Evans,actor,tt0770703,What's Your Number?,2011,2011-09-30,Movie,USD,20000000,20000000,USD,30426096,16415012,14011084,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2806576066529245,3.2806576066529245,10's,Non-MCU,6,79600,Male,2011-07-22,After
nm0262635,Chris Evans,actor,tt0458339,Captain America: The First Avenger,2011,2011-07-22,Movie,USD,140000000,140000000,USD,370569774,193915269,176654505,1,NA,NA,NA,NA,NA,0,MCU,4.966137032848309,4.966137032848309,10's,MCU,6.9,817144,Male,2011-07-22,After
nm0262635,Chris Evans,actor,tt1582248,Puncture,2011,2011-04-21,Movie,NA,NA,NA,USD,123700,54755,68945,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,6.8,23948,Male,2011-07-22,Before
nm0262635,Chris Evans,actor,tt0446029,Scott Pilgrim vs. the World,2010,2010-08-13,Movie,USD,60000000,60000000,USD,49421974,16140284,33281690,0,NA,NA,NA,NA,NA,0,Non-MCU,3.842484082051386,3.842484082051386,10's,Non-MCU,7.5,414984,Male,2011-07-22,Before
nm0262635,Chris Evans,actor,tt0480255,The Losers,2010,2010-04-23,Movie,USD,25000000,25000000,USD,29397654,5806222,23591432,0,NA,NA,NA,NA,NA,0,Non-MCU,3.3508859160777322,3.3508859160777322,10's,Non-MCU,6.3,99984,Male,2011-07-22,Before
nm0262635,Chris Evans,actor,tt0465580,Push,2009,2009-02-06,Movie,USD,38000000,38000000,USD,48858618,17047091,31811527,0,NA,NA,NA,NA,NA,0,Non-MCU,3.5334795205822322,3.5334795205822322,00's,Non-MCU,6.1,110204,Male,2011-07-22,Before
nm0262635,Chris Evans,actor,tt0437745,Robot Chicken,2001,2001-01-01,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,7.7,42596,Male,2011-07-22,Before
nm0262635,Chris Evans,actor,tt0896031,The Loss of a Teardrop Diamond,2009,2009-10-10,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,5.8,2644,Male,2011-07-22,Before
nm0262635,Chris Evans,actor,tt0421073,Street Kings,2008,2008-04-11,Movie,USD,20000000,20000000,USD,66476363,40057696,26418667,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2806576066529245,3.2806576066529245,00's,Non-MCU,6.8,112614,Male,2011-07-22,Before
nm0262635,Chris Evans,actor,tt0858486,Battle for Terra,2009,2009-05-01,Movie,NA,NA,NA,USD,6195553,4548470,1647083,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,6.5,11790,Male,2011-07-22,Before
nm0262635,Chris Evans,actor,tt0489237,The Nanny Diaries,2007,2007-08-24,Movie,USD,20000000,20000000,USD,47817020,21886368,25930652,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2806576066529245,3.2806576066529245,00's,Non-MCU,6.2,59087,Male,2011-07-22,Before
nm0262635,Chris Evans,actor,tt0486576,Fantastic 4: Rise of the Silver Surfer,2007,2007-06-15,Movie,USD,130000000,130000000,USD,301913131,169991393,131921738,0,NA,NA,NA,NA,NA,0,Non-MCU,4.825680413998693,4.825680413998693,00's,Non-MCU,5.6,262061,Male,2011-07-22,Before
nm0262635,Chris Evans,actor,tt0448134,Sunshine,2007,2007-07-27,Movie,GBP,26000000,33800000,USD,34806812,31131059,3675753,0,NA,NA,NA,NA,NA,0,Non-MCU,3.474487740665394,3.474487740665394,00's,Non-MCU,7.2,246811,Male,2011-07-22,Before
nm0262635,Chris Evans,actor,tt0453556,TMNT,2007,2007-03-23,Movie,USD,34000000,34000000,USD,95802916,41653818,54149098,0,NA,NA,NA,NA,NA,0,Non-MCU,3.477296873042386,3.477296873042386,00's,Non-MCU,6.2,64058,Male,2011-07-22,Before
nm0262635,Chris Evans,actor,tt0449061,London,2006,2006-02-10,Movie,GBP,14000,18200,USD,20361,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,6.4,23427,Male,2011-07-22,Before
nm0262635,Chris Evans,actor,tt0120667,Fantastic Four,2005,2005-07-08,Movie,USD,100000000,100000000,USD,333535934,178839854,154696080,0,NA,NA,NA,NA,NA,0,Non-MCU,4.404310557449847,4.404310557449847,00's,Non-MCU,5.7,325284,Male,2011-07-22,Before
nm0262635,Chris Evans,actor,tt0401420,Fierce People,2007,2007-11-30,Movie,NA,NA,NA,USD,269755,184345,85410,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,6.4,6954,Male,2011-07-22,Before
nm0262635,Chris Evans,actor,tt0337921,Cellular,2004,2004-09-10,Movie,USD,25000000,25000000,USD,57678321,25674701,32003620,0,NA,NA,NA,NA,NA,0,Non-MCU,3.3508859160777322,3.3508859160777322,00's,Non-MCU,6.5,99802,Male,2011-07-22,Before
nm0262635,Chris Evans,actor,tt0314498,The Perfect Score,2004,2004-01-30,Movie,USD,40000000,40000000,USD,10898337,507334,10391003,0,NA,NA,NA,NA,NA,0,Non-MCU,3.561570844352155,3.561570844352155,00's,Non-MCU,5.6,25066,Male,2011-07-22,Before
nm0262635,Chris Evans,actor,tt0277371,Not Another Teen Movie,2001,2001-12-14,Movie,USD,15000000,15000000,USD,66468985,28216701,38252284,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2104292972281168,3.2104292972281168,00's,Non-MCU,5.7,104579,Male,2011-07-22,Before
nm0262635,Chris Evans,actor,tt0247081,Boston Public,2000,2000-10-23,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,7.2,5869,Male,2011-07-22,Before
nm0262635,Chris Evans,actor,tt0247097,The Fugitive,2000,2000-10-06,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,6.9,702,Male,2011-07-22,Before
nm0262635,Chris Evans,actor,tt0221431,The Newcomers,2000,2000-10-01,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,4.7,438,Male,2011-07-22,Before
nm0262635,Chris Evans,actor,tt0202513,Opposite Sex,2000,2000-07-17,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,7.2,535,Male,2011-07-22,Before
nm0695435,Chris Pratt,actor,tt9777666,The Tomorrow War,2021,2021-07-02,Movie,USD,200000000,200000000,USD,14400000,14400000,0,0,NA,NA,NA,NA,NA,0,Non-MCU,5.808876745946001,5.808876745946001,20's,Non-MCU,6.5,194689,Male,2014-08-01,After
nm0695435,Chris Pratt,actor,tt7146812,Onward,2020,2020-03-06,Movie,USD,175000000,175000000,USD,141940042,80384897,61555145,0,NA,NA,NA,NA,NA,0,Non-MCU,5.457735198821963,5.457735198821963,20's,Non-MCU,7.4,140854,Male,2014-08-01,After
nm0695435,Chris Pratt,actor,tt4154796,Avengers: Endgame,2019,2019-04-26,Movie,USD,356000000,356000000,USD,2797501328,1939128328,858373000,1,NA,NA,NA,NA,NA,0,MCU,8,8,10's,MCU,8.4,1045012,Male,2014-08-01,After
nm0695435,Chris Pratt,actor,tt4975920,The Kid,2019,2019-03-08,Movie,USD,8000000,8000000,USD,1561698,53105,1508593,0,NA,NA,NA,NA,NA,0,Non-MCU,3.112109664033386,3.112109664033386,10's,Non-MCU,5.9,8283,Male,2014-08-01,After
nm0695435,Chris Pratt,actor,tt3513498,The Lego Movie 2: The Second Part,2019,2019-02-08,Movie,USD,99000000,99000000,USD,192456290,86500000,105956290,0,NA,NA,NA,NA,NA,0,Non-MCU,4.3902648955648855,4.3902648955648855,10's,Non-MCU,6.6,64047,Male,2014-08-01,After
nm0695435,Chris Pratt,actor,tt4881806,Jurassic World: Fallen Kingdom,2018,2018-06-22,Movie,USD,170000000,170000000,USD,1310466296,892746536,417719760,0,NA,NA,NA,NA,NA,0,Non-MCU,5.387506889397155,5.387506889397155,10's,Non-MCU,6.1,296582,Male,2014-08-01,After
nm0695435,Chris Pratt,actor,tt4154756,Avengers: Infinity War,2018,2018-04-27,Movie,USD,321000000,321000000,USD,2048359754,1369544272,678815482,1,NA,NA,NA,NA,NA,0,MCU,7.508401834026347,7.508401834026347,10's,MCU,8.4,1008408,Male,2014-08-01,After
nm0695435,Chris Pratt,actor,tt3896198,Guardians of the Galaxy Vol. 2,2017,2017-05-05,Movie,USD,200000000,200000000,USD,863756051,473942950,389813101,1,NA,NA,NA,NA,NA,0,MCU,5.808876745946001,5.808876745946001,10's,MCU,7.6,647635,Male,2014-08-01,After
nm0695435,Chris Pratt,actor,tt2660806,Mom,2013,2013-09-23,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,7.3,34183,Male,2014-08-01,Before
nm0695435,Chris Pratt,actor,tt1355644,Passengers,2016,2016-12-21,Movie,USD,110000000,110000000,USD,303144152,203129453,100014699,0,NA,NA,NA,NA,NA,0,Non-MCU,4.544767176299462,4.544767176299462,10's,Non-MCU,7,390747,Male,2014-08-01,After
nm0695435,Chris Pratt,actor,tt2404435,The Magnificent Seven,2016,2016-09-23,Movie,USD,90000000,90000000,USD,162360636,68927981,93432655,0,NA,NA,NA,NA,NA,0,Non-MCU,4.263853938600231,4.263853938600231,10's,Non-MCU,6.8,207897,Male,2014-08-01,After
nm0695435,Chris Pratt,actor,tt3614530,Jem and the Holograms,2015,2015-10-23,Movie,USD,5000000,5000000,USD,2333684,149044,2184640,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0699726783785013,3.0699726783785013,10's,Non-MCU,4.1,7817,Male,2014-08-01,After
nm0695435,Chris Pratt,actor,tt0369610,Jurassic World,2015,2015-06-12,Movie,USD,150000000,150000000,USD,1671537444,1018130819,653406625,0,NA,NA,NA,NA,NA,0,Non-MCU,5.106593651697924,5.106593651697924,10's,Non-MCU,6.9,619140,Male,2014-08-01,After
nm0695435,Chris Pratt,actor,tt1266020,Parks and Recreation,2009,2009-04-09,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,8.6,247155,Male,2014-08-01,Before
nm0695435,Chris Pratt,actor,tt2015381,Guardians of the Galaxy,2014,2014-08-01,Movie,USD,170000000,170000000,USD,773350147,439631547,333718600,1,NA,NA,NA,NA,NA,0,MCU,5.387506889397155,5.387506889397155,10's,MCU,8,1137262,Male,2014-08-01,After
nm0695435,Chris Pratt,actor,tt1490017,The Lego Movie,2014,2014-02-07,Movie,USD,60000000,60000000,USD,468266122,210300000,257966122,0,NA,NA,NA,NA,NA,0,Non-MCU,3.842484082051386,3.842484082051386,10's,Non-MCU,7.7,345841,Male,2014-08-01,Before
nm0695435,Chris Pratt,actor,tt2387559,Delivery Man,2013,2013-11-22,Movie,USD,26000000,26000000,USD,53120346,22456240,30664106,0,NA,NA,NA,NA,NA,0,Non-MCU,3.3649315779626936,3.3649315779626936,10's,Non-MCU,6.3,78464,Male,2014-08-01,Before
nm0695435,Chris Pratt,actor,tt1798709,Her,2014,2014-01-10,Movie,USD,23000000,23000000,USD,48517427,22949176,25568251,0,NA,NA,NA,NA,NA,0,Non-MCU,3.322794592307809,3.322794592307809,10's,Non-MCU,8,591302,Male,2014-08-01,Before
nm0695435,Chris Pratt,actor,tt1333125,Movie 43,2013,2013-01-25,Movie,USD,6000000,6000000,USD,32443111,23602658,8840453,0,NA,NA,NA,NA,NA,0,Non-MCU,3.084018340263463,3.084018340263463,10's,Non-MCU,4.3,104767,Male,2014-08-01,Before
nm0695435,Chris Pratt,actor,tt1790885,Zero Dark Thirty,2013,2013-01-11,Movie,USD,40000000,40000000,USD,132820716,37100000,95720716,0,NA,NA,NA,NA,NA,0,Non-MCU,3.561570844352155,3.561570844352155,10's,Non-MCU,7.4,293497,Male,2014-08-01,Before
nm0695435,Chris Pratt,actor,tt1195478,The Five-Year Engagement,2012,2012-04-27,Movie,USD,30000000,30000000,USD,54169363,25333835,28835528,0,NA,NA,NA,NA,NA,0,Non-MCU,3.4211142255025395,3.4211142255025395,10's,Non-MCU,6.2,98277,Male,2014-08-01,Before
nm0695435,Chris Pratt,actor,tt2138881,Parks and Recreation: Road Trip,2011,2011-11-03,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,8,239,Male,2014-08-01,Before
nm0695435,Chris Pratt,actor,tt0770703,What's Your Number?,2011,2011-09-30,Movie,USD,20000000,20000000,USD,30426096,16415012,14011084,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2806576066529245,3.2806576066529245,10's,Non-MCU,6,79600,Male,2014-08-01,Before
nm0695435,Chris Pratt,actor,tt1715873,10 Years,2012,2012-10-05,Movie,NA,NA,NA,USD,285984,82611,203373,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,6.1,25559,Male,2014-08-01,Before
nm0695435,Chris Pratt,actor,tt1210166,Moneyball,2011,2011-09-23,Movie,USD,50000000,50000000,USD,110206216,34600724,75605492,0,NA,NA,NA,NA,NA,0,Non-MCU,3.7020274632017705,3.7020274632017705,10's,Non-MCU,7.6,410173,Male,2014-08-01,Before
nm0695435,Chris Pratt,actor,tt1622696,Ben 10: Ultimate Alien,2010,2010-04-23,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,7.6,7386,Male,2014-08-01,Before
nm0695435,Chris Pratt,actor,tt0810922,Take Me Home Tonight,2011,2011-03-04,Movie,USD,23000000,23000000,USD,7550073,622005,6928068,0,NA,NA,NA,NA,NA,0,Non-MCU,3.322794592307809,3.322794592307809,10's,Non-MCU,6.3,53266,Male,2014-08-01,Before
nm0695435,Chris Pratt,actor,tt1131734,Jennifer's Body,2009,2009-09-18,Movie,USD,16000000,16000000,USD,31556061,15351268,16204793,0,NA,NA,NA,NA,NA,0,Non-MCU,3.224474959113078,3.224474959113078,00's,Non-MCU,5.4,131069,Male,2014-08-01,Before
nm0695435,Chris Pratt,actor,tt0901476,Bride Wars,2009,2009-01-09,Movie,USD,30000000,30000000,USD,115375850,56660340,58715510,0,NA,NA,NA,NA,NA,0,Non-MCU,3.4211142255025395,3.4211142255025395,00's,Non-MCU,5.4,106607,Male,2014-08-01,Before
nm0695435,Chris Pratt,actor,tt0493464,Wanted,2008,2008-06-27,Movie,USD,75000000,75000000,USD,342463063,207954512,134508551,0,NA,NA,NA,NA,NA,0,Non-MCU,4.053169010325808,4.053169010325808,00's,Non-MCU,6.7,382374,Male,2014-08-01,Before
nm0695435,Chris Pratt,actor,tt0800268,Wieners,2008,2008-06-03,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,4.2,2355,Male,2014-08-01,Before
nm0695435,Chris Pratt,actor,tt0398417,The Batman,2004,2004-09-11,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,7.3,11600,Male,2014-08-01,Before
nm0695435,Chris Pratt,actor,tt0462601,Walk the Talk,2007,2007-06-15,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,5.6,246,Male,2014-08-01,Before
nm0695435,Chris Pratt,actor,tt0362359,The O.C.,2003,2003-08-05,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,7.5,87542,Male,2014-08-01,Before
nm0695435,Chris Pratt,actor,tt0318883,Everwood,2002,2002-09-16,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,7.5,13866,Male,2014-08-01,Before
nm0695435,Chris Pratt,actor,tt0369994,Strangers with Candy,2006,2006-07-21,Movie,USD,3500000,3500000,USD,2254124,181479,2072645,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0489041855510592,3.0489041855510592,00's,Non-MCU,5.9,8210,Male,2014-08-01,Before
nm0695435,Chris Pratt,actor,tt0250157,The Huntress,2000,2000-03-07,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,6.2,456,Male,2014-08-01,Before
nm0748620,Paul Rudd,actor,tt14155746,Toast of Tinseltown,2022,2022-01-04,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,20's,Non-MCU,7.5,2230,Male,2015-07-17,After
nm0748620,Paul Rudd,actor,tt11947248,The Shrink Next Door,2021,2021-11-12,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,20's,Non-MCU,7.1,10728,Male,2015-07-17,After
nm0748620,Paul Rudd,actor,tt15977708,Saturday Morning All Star Hits!,2021,2021-12-10,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,20's,Non-MCU,7.5,892,Male,2015-07-17,After
nm0748620,Paul Rudd,actor,tt4513678,Ghostbusters: Afterlife,2021,2021-11-19,Movie,USD,75000000,75000000,USD,197360575,68000000,129360575,0,NA,NA,NA,NA,NA,0,Non-MCU,4.053169010325808,4.053169010325808,20's,Non-MCU,7.1,142651,Male,2015-07-17,After
nm0748620,Paul Rudd,actor,tt10168312,What If...?,2021,2021-08-11,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,MCU,3,3,20's,MCU,7.5,95377,Male,2015-07-17,After
nm0748620,Paul Rudd,actor,tt0096697,The Simpsons,1989,1989-12-17,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,80's,Non-MCU,8.7,394204,Male,2015-07-17,Before
nm0748620,Paul Rudd,actor,tt7552590,At Home with Amy Sedaris,2017,2017-10-24,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,7.8,1179,Male,2015-07-17,After
nm0748620,Paul Rudd,actor,tt1637574,Conan,2010,2010-11-08,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,8.1,24062,Male,2015-07-17,Before
nm0748620,Paul Rudd,actor,tt8880894,Living with Yourself,2019,2019-10-18,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,7.2,30151,Male,2015-07-17,After
nm0748620,Paul Rudd,actor,tt9398640,Between Two Ferns: The Movie,2019,2019-09-20,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,6.1,31560,Male,2015-07-17,After
nm0748620,Paul Rudd,actor,tt4154796,Avengers: Endgame,2019,2019-04-26,Movie,USD,356000000,356000000,USD,2797501328,1939128328,858373000,1,NA,NA,NA,NA,NA,0,MCU,8,8,10's,MCU,8.4,1045012,Male,2015-07-17,After
nm0748620,Paul Rudd,actor,tt5095030,Ant-Man and the Wasp,2018,2018-07-06,Movie,USD,162000000,162000000,USD,622674139,406025399,216648740,1,NA,NA,NA,NA,NA,0,MCU,5.275141594317462,5.275141594317462,10's,MCU,7,376997,Male,2015-07-17,After
nm0748620,Paul Rudd,actor,tt3501584,iZombie,2015,2015-03-17,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,7.8,66394,Male,2015-07-17,Before
nm0748620,Paul Rudd,actor,tt1464763,Mute,2018,2018-02-23,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,5.4,34786,Male,2015-07-17,After
nm0748620,Paul Rudd,actor,tt5460880,Ideal Home,2018,2018-06-07,Movie,USD,10000000,10000000,USD,147784,147784,0,0,NA,NA,NA,NA,NA,0,Non-MCU,3.140200987803309,3.140200987803309,10's,Non-MCU,6.4,11762,Male,2015-07-17,After
nm0748620,Paul Rudd,actor,tt4602066,The Catcher Was a Spy,2018,2018-06-22,Movie,USD,14000000,14000000,USD,953953,228730,725223,0,NA,NA,NA,NA,NA,0,Non-MCU,3.196383635343155,3.196383635343155,10's,Non-MCU,6.2,9470,Male,2015-07-17,After
nm0748620,Paul Rudd,actor,tt5829040,Fun Mom Dinner,2017,2017-08-04,Movie,NA,NA,NA,USD,332886,332886,0,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,5.2,5619,Male,2015-07-17,After
