area,areaName,movie_id,title,year,budget,budget_curr,total_amount,total_currency
XWW,World-wide,tt0111256,Speechless,1994,0,NULL,20667959,USD
XWW,World-wide,tt0110771,The Paper,1994,6000000,USD,48424341,USD
XNDOM,International,tt0110771,The Paper,1994,6000000,USD,9600000,USD
XWW,World-wide,tt0107630,My Life,1993,15000000,USD,27804899,USD
XWW,World-wide,tt0107616,Much Ado About Nothing,1993,11000000,USD,22549338,USD
XWW,World-wide,tt0104652,Porco Rosso,1992,0,NULL,1354960,USD
XNDOM,International,tt0104652,Porco Rosso,1992,0,NULL,911901,USD
XR2,Russia and Commonwealth of Independent States,tt0104652,Porco Rosso,1992,0,NULL,33054,USD
XWW,World-wide,tt0103776,Batman Returns,1992,80000000,USD,266915287,USD
XNDOM,International,tt0103776,Batman Returns,1992,80000000,USD,103990656,USD
XWW,World-wide,tt0102593,One Good Cop,1991,4000000,USD,11276846,USD
XWW,World-wide,tt0100318,Pacific Heights,1990,18000000,USD,44926706,USD
XNDOM,International,tt0100318,Pacific Heights,1990,18000000,USD,15544750,USD
XWW,World-wide,tt0096895,Batman,1989,35000000,USD,411569241,USD
XNDOM,International,tt0096895,Batman,1989,35000000,USD,160160000,USD
XWW,World-wide,tt0097235,The Dream Team,1989,15000000,USD,28890240,USD
XWW,World-wide,tt0094884,Clean and Sober,1988,0,NULL,8674093,USD
XWW,World-wide,tt0094721,Beetlejuice,1988,15000000,USD,74714298,USD
XNDOM,International,tt0094721,Beetlejuice,1988,15000000,USD,49666,USD
XWW,World-wide,tt0096094,She's Having a Baby,1988,20000000,USD,16031707,USD
XWW,World-wide,tt0094021,The Squeeze,1987,19000000,USD,2228951,USD
XWW,World-wide,tt0092104,Touch and Go,1986,10000000,USD,1254040,USD
XWW,World-wide,tt0091159,Gung Ho,1986,18000000,USD,36611610,USD
XWW,World-wide,tt0087507,Johnny Dangerously,1984,9000000,USD,17124395,USD
XWW,World-wide,tt0085970,Mr. Mom,1983,0,NULL,64783827,USD
XWW,World-wide,tt0084412,Night Shift,1982,8100000,USD,21095638,USD
NA,NA,tt0088809,Birds of Prey,1986,400000,CAD,NA,NA
XWW,World-wide,tt0082558,The Incredible Shrinking Woman,1981,0,NULL,20259961,USD
NA,NA,tt0074564,Gator,1976,0,NULL,NA,NA
NA,NA,tt0065969,The Last Valley,1971,11000000,USD,NA,NA
XWW,World-wide,tt0042332,Cinderella,1950,2900000,USD,96383330,USD
XNDOM,International,tt0042332,Cinderella,1950,2900000,USD,3242181,USD
NA,NA,tt13937532,Micro Cheaters,2021,5000,USD,NA,NA
XWW,World-wide,tt3294746,The Public,2018,0,NULL,644740,USD
XNDOM,International,tt3294746,The Public,2018,0,NULL,71237,USD
XWW,World-wide,tt2726552,A Kind of Murder,2016,0,NULL,91149,USD
XNDOM,International,tt2726552,A Kind of Murder,2016,0,NULL,88234,USD
XR2,Russia and Commonwealth of Independent States,tt2726552,A Kind of Murder,2016,0,NULL,88234,USD
XWW,World-wide,tt9731682,Crisis,2021,0,NULL,1099426,USD
XNDOM,International,tt9731682,Crisis,2021,0,NULL,694688,USD
XWW,World-wide,tt0433035,Real Steel,2011,110000000,USD,299268508,USD
XNDOM,International,tt0433035,Real Steel,2011,110000000,USD,213800000,USD
XR2,Russia and Commonwealth of Independent States,tt0433035,Real Steel,2011,110000000,USD,19310230,USD
XKN,East Africa,tt0433035,Real Steel,2011,110000000,USD,35022,USD
XWW,World-wide,tt0940580,Afterwards,2008,15400000,USD,3862534,USD
XNDOM,International,tt0940580,Afterwards,2008,15400000,USD,3862534,USD
XR2,Russia and Commonwealth of Independent States,tt0940580,Afterwards,2008,15400000,USD,551443,USD
XWW,World-wide,tt0385057,The Long Weekend,2005,0,NULL,3540754,USD
XNDOM,International,tt0385057,The Long Weekend,2005,0,NULL,3539468,USD
XR2,Russia and Commonwealth of Independent States,tt0385057,The Long Weekend,2005,0,NULL,268130,USD
XWW,World-wide,tt0381707,White Chicks,2004,37000000,USD,113100873,USD
XNDOM,International,tt0381707,White Chicks,2004,37000000,USD,42269113,USD
XR2,Russia and Commonwealth of Independent States,tt0381707,White Chicks,2004,37000000,USD,1338460,USD
XC4,Central America,tt0381707,White Chicks,2004,37000000,USD,493808,USD
XKN,East Africa,tt0381707,White Chicks,2004,37000000,USD,45020,USD
NA,NA,tt0324864,Kingdom Hospital,2004,37500000,USD,NA,NA
XWW,World-wide,tt0329101,Freddy vs. Jason,2003,30000000,USD,116643421,USD
XNDOM,International,tt0329101,Freddy vs. Jason,2003,30000000,USD,34009973,USD
XR2,Russia and Commonwealth of Independent States,tt0329101,Freddy vs. Jason,2003,30000000,USD,1238562,USD
XCN,Central America+,tt0329101,Freddy vs. Jason,2003,30000000,USD,392617,USD
XW2,West Indies,tt0329101,Freddy vs. Jason,2003,30000000,USD,80018,USD
XWW,World-wide,tt0306841,The Lizzie McGuire Movie,2003,17000000,USD,55534455,USD
XNDOM,International,tt0306841,The Lizzie McGuire Movie,2003,17000000,USD,12800000,USD
NA,NA,tt0311863,Stealing Sinatra,2003,10000000,USD,NA,NA
XWW,World-wide,tt9608818,Our Friend,2019,0,NULL,795506,USD
XNDOM,International,tt9608818,Our Friend,2019,0,NULL,131781,USD
XR2,Russia and Commonwealth of Independent States,tt9608818,Our Friend,2019,0,NULL,52430,USD
NA,NA,tt4353342,My Life in Venice Beach,2014,100000,EUR,NA,NA
XWW,World-wide,tt13061914,Locked Down,2021,0,NULL,346899,USD
XNDOM,International,tt13061914,Locked Down,2021,0,NULL,346899,USD
NA,NA,tt7556122,The Old Guard,2020,70000000,USD,NA,NA
XWW,World-wide,tt4777008,Maleficent: Mistress of Evil,2019,185000000,USD,491730089,USD
XNDOM,International,tt4777008,Maleficent: Mistress of Evil,2019,185000000,USD,377800484,USD
XR2,Russia and Commonwealth of Independent States,tt4777008,Maleficent: Mistress of Evil,2019,185000000,USD,46066063,USD
XWW,World-wide,tt6105098,The Lion King,2019,260000000,USD,1662899439,USD
XNDOM,International,tt6105098,The Lion King,2019,260000000,USD,1119261396,USD
XR2,Russia and Commonwealth of Independent States,tt6105098,The Lion King,2019,260000000,USD,40501882,USD
XWW,World-wide,tt2296777,Sherlock Gnomes,2018,59000000,USD,90497778,USD
XNDOM,International,tt2296777,Sherlock Gnomes,2018,59000000,USD,47254907,USD
XR2,Russia and Commonwealth of Independent States,tt2296777,Sherlock Gnomes,2018,59000000,USD,2223243,USD
XWW,World-wide,tt5360996,Mary Magdalene,2018,0,NULL,11710110,USD
XNDOM,International,tt5360996,Mary Magdalene,2018,0,NULL,11585369,USD
XR2,Russia and Commonwealth of Independent States,tt5360996,Mary Magdalene,2018,0,NULL,178136,USD
XWW,World-wide,tt1712261,Triple 9,2016,20000000,USD,23177948,USD
XNDOM,International,tt1712261,Triple 9,2016,20000000,USD,10538651,USD
XR2,Russia and Commonwealth of Independent States,tt1712261,Triple 9,2016,20000000,USD,523156,USD
XWW,World-wide,tt1741273,Secret in Their Eyes,2015,19500000,USD,34854990,USD
XNDOM,International,tt1741273,Secret in Their Eyes,2015,19500000,USD,14674835,USD
XR2,Russia and Commonwealth of Independent States,tt1741273,Secret in Their Eyes,2015,19500000,USD,675222,USD
XWW,World-wide,tt3659388,The Martian,2015,108000000,USD,630620818,USD
XNDOM,International,tt3659388,The Martian,2015,108000000,USD,402187155,USD
XR2,Russia and Commonwealth of Independent States,tt3659388,The Martian,2015,108000000,USD,17706103,USD
XC4,Central America,tt3659388,The Martian,2015,108000000,USD,405642,USD
XWW,World-wide,tt4610094,National Theatre Live: Everyman,2015,0,NULL,11767,USD
XNDOM,International,tt4610094,National Theatre Live: Everyman,2015,0,NULL,11767,USD
XWW,World-wide,tt1598642,Z for Zachariah,2015,7500000,USD,381839,USD
XNDOM,International,tt1598642,Z for Zachariah,2015,7500000,USD,260378,USD
XWW,World-wide,tt2215077,Half of a Yellow Sun,2013,1270000000,NGN,306393,USD
XNDOM,International,tt2215077,Half of a Yellow Sun,2013,1270000000,NGN,251864,USD
XWW,World-wide,tt1797487,Savannah,2013,5000000,USD,37240,USD
XWW,World-wide,tt0944835,Salt,2010,110000000,USD,293503354,USD
XNDOM,International,tt0944835,Salt,2010,110000000,USD,175191986,USD
XR2,Russia and Commonwealth of Independent States,tt0944835,Salt,2010,110000000,USD,10732232,USD
XC4,Central America,tt0944835,Salt,2010,110000000,USD,567572,USD
XKN,East Africa,tt0944835,Salt,2010,110000000,USD,84122,USD
XWW,World-wide,tt1190080,2012,2009,200000000,USD,791217826,USD
XNDOM,International,tt1190080,2012,2009,200000000,USD,625105659,USD
XR2,Russia and Commonwealth of Independent States,tt1190080,2012,2009,200000000,USD,36608694,USD
XKN,East Africa,tt1190080,2012,2009,200000000,USD,138829,USD
XWW,World-wide,tt1217616,Endgame,2009,0,NULL,26260,USD
XNDOM,International,tt1217616,Endgame,2009,0,NULL,16615,USD
XWW,World-wide,tt1012804,Redbelt,2008,7000000,USD,2674090,USD
XNDOM,International,tt1012804,Redbelt,2008,7000000,USD,328149,USD
XR2,Russia and Commonwealth of Independent States,tt1012804,Redbelt,2008,7000000,USD,2636,USD
XWW,World-wide,tt0765429,American Gangster,2007,100000000,USD,269755430,USD
XNDOM,International,tt0765429,American Gangster,2007,100000000,USD,139590785,USD
XR2,Russia and Commonwealth of Independent States,tt0765429,American Gangster,2007,100000000,USD,1495012,USD
XA3,South Africa and Nigeria,tt0765429,American Gangster,2007,100000000,USD,896482,USD
XC3,Czech Republic and Slovakia,tt0765429,American Gangster,2007,100000000,USD,605217,USD
XMO,Miscellaneous Middle East,tt0765429,American Gangster,2007,100000000,USD,395769,USD
XCN,Central America+,tt0765429,American Gangster,2007,100000000,USD,383989,USD
XT2,Lesser Antilles,tt0765429,American Gangster,2007,100000000,USD,70342,USD
XKN,East Africa,tt0765429,American Gangster,2007,100000000,USD,33266,USD
XWW,World-wide,tt0796368,Talk to Me,2007,0,NULL,4778376,USD
XNDOM,International,tt0796368,Talk to Me,2007,0,NULL,245115,USD
XWW,World-wide,tt0206634,Children of Men,2006,76000000,USD,70595464,USD
XNDOM,International,tt0206634,Children of Men,2006,76000000,USD,35043081,USD
XR2,Russia and Commonwealth of Independent States,tt0206634,Children of Men,2006,76000000,USD,1168982,USD
XC3,Czech Republic and Slovakia,tt0206634,Children of Men,2006,76000000,USD,351113,USD
XCN,Central America+,tt0206634,Children of Men,2006,76000000,USD,201685,USD
XWW,World-wide,tt0454848,Inside Man,2006,45000000,USD,186003591,USD
XNDOM,International,tt0454848,Inside Man,2006,45000000,USD,97490096,USD
XMO,Miscellaneous Middle East,tt0454848,Inside Man,2006,45000000,USD,800358,USD
XR2,Russia and Commonwealth of Independent States,tt0454848,Inside Man,2006,45000000,USD,771962,USD
XCN,Central America+,tt0454848,Inside Man,2006,45000000,USD,578405,USD
XC3,Czech Republic and Slovakia,tt0454848,Inside Man,2006,45000000,USD,161267,USD
XWW,World-wide,tt0434124,Kinky Boots,2005,0,NULL,9950133,USD
XNDOM,International,tt0434124,Kinky Boots,2005,0,NULL,8127705,USD
XWW,World-wide,tt0376196,Slow Burn,2005,15500000,USD,1797256,USD
XNDOM,International,tt0376196,Slow Burn,2005,15500000,USD,559641,USD
XWW,World-wide,tt0379786,Serenity,2005,39000000,USD,40445129,USD
XNDOM,International,tt0379786,Serenity,2005,39000000,USD,14930612,USD
XR2,Russia and Commonwealth of Independent States,tt0379786,Serenity,2005,39000000,USD,1580822,USD
XM7,Middle East including United Arab Emirates,tt0379786,Serenity,2005,39000000,USD,206942,USD
XWW,World-wide,tt0430105,Four Brothers,2005,45000000,USD,92374674,USD
XNDOM,International,tt0430105,Four Brothers,2005,45000000,USD,17880293,USD
XR2,Russia and Commonwealth of Independent States,tt0430105,Four Brothers,2005,45000000,USD,123522,USD
XC3,Czech Republic and Slovakia,tt0430105,Four Brothers,2005,45000000,USD,40387,USD
XWW,World-wide,tt0378947,Melinda and Melinda,2004,0,NULL,20129327,USD
XNDOM,International,tt0378947,Melinda and Melinda,2004,0,NULL,16303047,USD
XC3,Czech Republic and Slovakia,tt0378947,Melinda and Melinda,2004,0,NULL,36271,USD
XWW,World-wide,tt0384533,She Hate Me,2004,8000000,USD,1526951,USD
XNDOM,International,tt0384533,She Hate Me,2004,8000000,USD,1160914,USD
XWW,World-wide,tt0314331,Love Actually,2003,40000000,USD,245203167,USD
XNDOM,International,tt0314331,Love Actually,2003,40000000,USD,185507023,USD
XR2,Russia and Commonwealth of Independent States,tt0314331,Love Actually,2003,40000000,USD,2068143,USD
XC3,Czech Republic and Slovakia,tt0314331,Love Actually,2003,40000000,USD,489893,USD
XCN,Central America+,tt0314331,Love Actually,2003,40000000,USD,250000,USD
XWW,World-wide,tt0324952,3 Blind Mice,2003,4800000,EUR,41740,USD
XNDOM,International,tt0324952,3 Blind Mice,2003,4800000,EUR,41740,USD
XWW,World-wide,tt0301199,Dirty Pretty Things,2002,10000000,USD,13904766,USD
XNDOM,International,tt0301199,Dirty Pretty Things,2002,10000000,USD,5792352,USD
XR2,Russia and Commonwealth of Independent States,tt0301199,Dirty Pretty Things,2002,10000000,USD,267769,USD
NA,NA,tt0179835,G:MT Greenwich Mean Time,1999,0,NULL,NA,NA
XWW,World-wide,tt0056751,Doctor Who,1963,4500000,GBP,293279,USD
NA,NA,tt0065922,Julius Caesar,1970,0,NULL,NA,NA
NA,NA,tt7475174,British Rationals,2017,0,GBP,NA,NA
XWW,World-wide,tt2473794,Mr. Turner,2014,8200000,GBP,22179785,USD
XNDOM,International,tt2473794,Mr. Turner,2014,8200000,GBP,18221285,USD
XWW,World-wide,tt2984576,Death House,2017,0,NULL,23833,USD
XWW,World-wide,tt3137630,David Brent: Life on the Road,2016,0,NULL,5204054,USD
XNDOM,International,tt3137630,David Brent: Life on the Road,2016,0,NULL,5204054,USD
XWW,World-wide,tt2390237,Cuban Fury,2014,0,NULL,5645773,USD
XNDOM,International,tt2390237,Cuban Fury,2014,0,NULL,5553389,USD
XWW,World-wide,tt2481198,Sunshine on Leith,2013,0,NULL,8804555,USD
XNDOM,International,tt2481198,Sunshine on Leith,2013,0,NULL,8804555,USD
XNDOM,International,tt1760967,Ill Manors,2012,100000,GBP,714441,USD
XWW,World-wide,tt1760967,Ill Manors,2012,100000,GBP,714441,USD
XWW,World-wide,tt0995854,A Journal for Jordan,2021,0,NULL,6682648,USD
XNDOM,International,tt0995854,A Journal for Jordan,2021,0,NULL,137474,USD
XWW,World-wide,tt3554046,Space Jam: A New Legacy,2021,150000000,USD,162892228,USD
XNDOM,International,tt3554046,Space Jam: A New Legacy,2021,150000000,USD,92300000,USD
XR2,Russia and Commonwealth of Independent States,tt3554046,Space Jam: A New Legacy,2021,150000000,USD,3539693,USD
XWW,World-wide,tt6343314,Creed II,2018,50000000,USD,214215889,USD
XNDOM,International,tt6343314,Creed II,2018,50000000,USD,98500000,USD
XR2,Russia and Commonwealth of Independent States,tt6343314,Creed II,2018,50000000,USD,2000000,USD
XWW,World-wide,tt6017942,Kin,2018,30000000,USD,10313019,USD
XNDOM,International,tt6017942,Kin,2018,30000000,USD,4594923,USD
XR2,Russia and Commonwealth of Independent States,tt6017942,Kin,2018,30000000,USD,237530,USD
XWW,World-wide,tt3076658,Creed,2015,35000000,USD,173578883,USD
XNDOM,International,tt3076658,Creed,2015,35000000,USD,63800000,USD
XR2,Russia and Commonwealth of Independent States,tt3076658,Creed,2015,35000000,USD,795358,USD
XWW,World-wide,tt1502712,Fantastic Four,2015,120000000,USD,167882881,USD
XNDOM,International,tt1502712,Fantastic Four,2015,120000000,USD,111765333,USD
XWW,World-wide,tt1800246,That Awkward Moment,2014,8000000,USD,45640143,USD
XNDOM,International,tt1800246,That Awkward Moment,2014,8000000,USD,19571188,USD
XR2,Russia and Commonwealth of Independent States,tt1800246,That Awkward Moment,2014,8000000,USD,1023946,USD
XWW,World-wide,tt2334649,Fruitvale Station,2013,900000,USD,17385830,USD
XNDOM,International,tt2334649,Fruitvale Station,2013,900000,USD,1284491,USD
XWW,World-wide,tt1706593,Chronicle,2012,12000000,USD,126636097,USD
XNDOM,International,tt1706593,Chronicle,2012,12000000,USD,62060922,USD
XR2,Russia and Commonwealth of Independent States,tt1706593,Chronicle,2012,12000000,USD,4019053,USD
XKN,East Africa,tt1706593,Chronicle,2012,12000000,USD,25575,USD
XWW,World-wide,tt0485985,Red Tails,2012,58000000,USD,50365498,USD
XNDOM,International,tt0485985,Red Tails,2012,58000000,USD,489121,USD
XWW,World-wide,tt0180734,Hardball,2001,32000000,USD,44102389,USD
XNDOM,International,tt0180734,Hardball,2001,32000000,USD,3879660,USD
XWW,World-wide,tt0124718,He Got Game,1998,25000000,USD,21567853,USD
XWW,World-wide,tt0117705,Space Jam,1996,80000000,USD,230594962,USD
XNDOM,International,tt0117705,Space Jam,1996,80000000,USD,140000000,USD
NA,NA,tt12014962,Acting for a Cause,2020,0,USD,NA,NA
XWW,World-wide,tt3281548,Little Women,2019,40000000,USD,216601214,USD
XNDOM,International,tt3281548,Little Women,2019,40000000,USD,108500000,USD
XR2,Russia and Commonwealth of Independent States,tt3281548,Little Women,2019,40000000,USD,2428868,USD
XWW,World-wide,tt8772262,Midsommar,2019,9000000,USD,47967636,USD
XNDOM,International,tt8772262,Midsommar,2019,9000000,USD,20541275,USD
XR2,Russia and Commonwealth of Independent States,tt8772262,Midsommar,2019,9000000,USD,864151,USD
XWW,World-wide,tt6513120,Fighting with My Family,2019,11000000,USD,40812363,USD
XNDOM,International,tt6513120,Fighting with My Family,2019,11000000,USD,17853477,USD
NA,NA,tt6679794,Outlaw King,2018,120000000,USD,NA,NA
XWW,World-wide,tt1590193,The Commuter,2018,30000000,USD,119942387,USD
XNDOM,International,tt1590193,The Commuter,2018,30000000,USD,83598529,USD
XR2,Russia and Commonwealth of Independent States,tt1590193,The Commuter,2018,30000000,USD,2644518,USD
XWW,World-wide,tt4291600,Lady Macbeth,2016,500000,GBP,5401447,USD
XNDOM,International,tt4291600,Lady Macbeth,2016,500000,GBP,4272039,USD
XR2,Russia and Commonwealth of Independent States,tt4291600,Lady Macbeth,2016,500000,GBP,150233,USD
XNDOM,International,tt3294200,The Falling,2014,750000,GBP,569498,USD
XWW,World-wide,tt3294200,The Falling,2014,750000,GBP,569498,USD
NA,NA,tt6190050,L'art du crime,2017,1500000,EUR,NA,NA
XWW,World-wide,tt8599746,Let's Dance,2019,0,NULL,2806934,USD
XNDOM,International,tt8599746,Let's Dance,2019,0,NULL,2806934,USD
XR2,Russia and Commonwealth of Independent States,tt8599746,Let's Dance,2019,0,NULL,74931,USD
XWW,World-wide,tt5247704,Back to Burgundy,2017,7870000,EUR,11625884,USD
XNDOM,International,tt5247704,Back to Burgundy,2017,7870000,EUR,11368274,USD
XWW,World-wide,tt1711484,The Conquest,2011,5567927,EUR,6637166,USD
XNDOM,International,tt1711484,The Conquest,2011,5567927,EUR,6562692,USD
XWW,World-wide,tt1259591,Dumas,2010,0,NULL,1507205,USD
XNDOM,International,tt1259591,Dumas,2010,0,NULL,1507205,USD
XWW,World-wide,tt1473389,Le coach,2009,0,NULL,4827139,USD
XNDOM,International,tt1473389,Le coach,2009,0,NULL,4827139,USD
XWW,World-wide,tt0327259,Nickel and Dime,2003,0,NULL,1202146,USD
XNDOM,International,tt0327259,Nickel and Dime,2003,0,NULL,1202146,USD
XWW,World-wide,tt0217116,La vache et le président,2000,0,NULL,15319,USD
XNDOM,International,tt0217116,La vache et le président,2000,0,NULL,15319,USD
NA,NA,tt0163776,Egy tél az Isten háta mögött,1999,1100000,USD,NA,NA
NA,NA,tt0120455,"Violetta, the Motorcycle Queen",1997,8000000,FRF,NA,NA
XWW,World-wide,tt0111507,Three Colors: White,1994,0,NULL,1246901,USD
XR2,Russia and Commonwealth of Independent States,tt0111507,Three Colors: White,1994,0,NULL,9682,USD
XNDOM,International,tt0111507,Three Colors: White,1994,0,NULL,9682,USD
XWW,World-wide,tt0108394,Three Colors: Blue,1993,0,NULL,1358741,USD
XNDOM,International,tt0108394,Three Colors: Blue,1993,0,NULL,33767,USD
XR2,Russia and Commonwealth of Independent States,tt0108394,Three Colors: Blue,1993,0,NULL,17587,USD
NA,NA,tt0080793,Girls,1980,2500000,CAD,NA,NA
XWW,World-wide,tt0110367,Little Women,1994,18000000,USD,50083616,USD
