actor_id,actor_name,category,title_id,title,year,release_date,type,budget_currency,budget,budget_USD,boxoffice_currency,World_Wide,International,Domestic,MCU_film,award_name,award_category,event_name,winner,nomination_year,MCU_tv,MCU,budget_scaled,decade,award_mcu
nm0262635,Chris Evans,actor,tt0848228,The Avengers,2012,2012-05-04,Movie,USD,220000000,220000000,USD,1518815515,895457605,623357910,1,NA,NA,NA,NA,NA,0,MCU,5.471831986916185,10's,MCU
nm0262635,Chris Evans,actor,tt0770703,What's Your Number?,2011,2011-09-30,Movie,USD,20000000,20000000,USD,30426096,16415012,14011084,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2245260853223394,10's,Non-MCU
nm0262635,Chris Evans,actor,tt0458339,Captain America: The First Avenger,2011,2011-07-22,Movie,USD,140000000,140000000,USD,370569774,193915269,176654505,1,NA,NA,NA,NA,NA,0,MCU,4.572909626278647,10's,MCU
nm0262635,Chris Evans,actor,tt1582248,Puncture,2011,2011-04-21,Movie,NA,NA,NA,USD,123700,54755,68945,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0262635,Chris Evans,actor,tt0446029,Scott Pilgrim vs. the World,2010,2010-08-13,Movie,USD,60000000,60000000,USD,49421974,16140284,33281690,0,NA,NA,NA,NA,NA,0,Non-MCU,3.6739872656411086,10's,Non-MCU
nm0262635,Chris Evans,actor,tt0480255,The Losers,2010,2010-04-23,Movie,USD,25000000,25000000,USD,29397654,5806222,23591432,0,NA,NA,NA,NA,NA,0,Non-MCU,3.280708732862186,10's,Non-MCU
nm0262635,Chris Evans,actor,tt0465580,Push,2009,2009-02-06,Movie,USD,38000000,38000000,USD,48858618,17047091,31811527,0,NA,NA,NA,NA,NA,0,Non-MCU,3.4267836164657854,00's,Non-MCU
nm0262635,Chris Evans,actor,tt0437745,Robot Chicken,2001,2001-01-01,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0262635,Chris Evans,actor,tt0896031,The Loss of a Teardrop Diamond,2009,2009-10-10,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0262635,Chris Evans,actor,tt0421073,Street Kings,2008,2008-04-11,Movie,USD,20000000,20000000,USD,66476363,40057696,26418667,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2245260853223394,00's,Non-MCU
nm0262635,Chris Evans,actor,tt0858486,Battle for Terra,2009,2009-05-01,Movie,NA,NA,NA,USD,6195553,4548470,1647083,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0262635,Chris Evans,actor,tt0489237,The Nanny Diaries,2007,2007-08-24,Movie,USD,20000000,20000000,USD,47817020,21886368,25930652,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2245260853223394,00's,Non-MCU
nm0262635,Chris Evans,actor,tt0486576,Fantastic 4: Rise of the Silver Surfer,2007,2007-06-15,Movie,USD,130000000,130000000,USD,301913131,169991393,131921738,0,NA,NA,NA,NA,NA,0,Non-MCU,4.460544331198955,00's,Non-MCU
nm0262635,Chris Evans,actor,tt0448134,Sunshine,2007,2007-07-27,Movie,GBP,26000000,33800000,USD,34806812,31131059,3675753,0,NA,NA,NA,NA,NA,0,Non-MCU,3.379590192532315,00's,Non-MCU
nm0262635,Chris Evans,actor,tt0453556,TMNT,2007,2007-03-23,Movie,USD,34000000,34000000,USD,95802916,41653818,54149098,0,NA,NA,NA,NA,NA,0,Non-MCU,3.381837498433909,00's,Non-MCU
nm0262635,Chris Evans,actor,tt0449061,London,2006,2006-02-10,Movie,GBP,14000,18200,USD,20361,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,00's,Non-MCU
nm0262635,Chris Evans,actor,tt0120667,Fantastic Four,2005,2005-07-08,Movie,USD,100000000,100000000,USD,333535934,178839854,154696080,0,NA,NA,NA,NA,NA,0,Non-MCU,4.123448445959878,00's,Non-MCU
nm0262635,Chris Evans,actor,tt0401420,Fierce People,2007,2007-11-30,Movie,NA,NA,NA,USD,269755,184345,85410,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0262635,Chris Evans,actor,tt0337921,Cellular,2004,2004-09-10,Movie,USD,25000000,25000000,USD,57678321,25674701,32003620,0,NA,NA,NA,NA,NA,0,Non-MCU,3.280708732862186,00's,Non-MCU
nm0262635,Chris Evans,actor,tt0314498,The Perfect Score,2004,2004-01-30,Movie,USD,40000000,40000000,USD,10898337,507334,10391003,0,NA,NA,NA,NA,NA,0,Non-MCU,3.449256675481724,00's,Non-MCU
nm0262635,Chris Evans,actor,tt0277371,Not Another Teen Movie,2001,2001-12-14,Movie,USD,15000000,15000000,USD,66468985,28216701,38252284,0,NA,NA,NA,NA,NA,0,Non-MCU,3.1683434377824935,00's,Non-MCU
nm0262635,Chris Evans,actor,tt0247081,Boston Public,2000,2000-10-23,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0262635,Chris Evans,actor,tt0247097,The Fugitive,2000,2000-10-06,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0262635,Chris Evans,actor,tt0221431,The Newcomers,2000,2000-10-01,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0262635,Chris Evans,actor,tt0202513,Opposite Sex,2000,2000-07-17,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0695435,Chris Pratt,actor,tt9777666,The Tomorrow War,2021,2021-07-02,Movie,USD,200000000,200000000,USD,14400000,14400000,0,0,NA,NA,NA,NA,NA,0,Non-MCU,5.2471013967568005,20's,Non-MCU
nm0695435,Chris Pratt,actor,tt7146812,Onward,2020,2020-03-06,Movie,USD,175000000,175000000,USD,141940042,80384897,61555145,0,NA,NA,NA,NA,NA,0,Non-MCU,4.96618815905757,20's,Non-MCU
nm0695435,Chris Pratt,actor,tt4154796,Avengers: Endgame,2019,2019-04-26,Movie,USD,356000000,356000000,USD,2797501328,1939128328,858373000,1,NA,NA,NA,NA,NA,0,MCU,7,10's,MCU
nm0695435,Chris Pratt,actor,tt4975920,The Kid,2019,2019-03-08,Movie,USD,8000000,8000000,USD,1561698,53105,1508593,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0896877312267086,10's,Non-MCU
nm0695435,Chris Pratt,actor,tt3513498,The Lego Movie 2: The Second Part,2019,2019-02-08,Movie,USD,99000000,99000000,USD,192456290,86500000,105956290,0,NA,NA,NA,NA,NA,0,Non-MCU,4.112211916451908,10's,Non-MCU
nm0695435,Chris Pratt,actor,tt4881806,Jurassic World: Fallen Kingdom,2018,2018-06-22,Movie,USD,170000000,170000000,USD,1310466296,892746536,417719760,0,NA,NA,NA,NA,NA,0,Non-MCU,4.910005511517724,10's,Non-MCU
nm0695435,Chris Pratt,actor,tt4154756,Avengers: Infinity War,2018,2018-04-27,Movie,USD,321000000,321000000,USD,2048359754,1369544272,678815482,1,NA,NA,NA,NA,NA,0,MCU,6.606721467221077,10's,MCU
nm0695435,Chris Pratt,actor,tt3896198,Guardians of the Galaxy Vol. 2,2017,2017-05-05,Movie,USD,200000000,200000000,USD,863756051,473942950,389813101,1,NA,NA,NA,NA,NA,0,MCU,5.2471013967568005,10's,MCU
nm0695435,Chris Pratt,actor,tt2660806,Mom,2013,2013-09-23,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0695435,Chris Pratt,actor,tt1355644,Passengers,2016,2016-12-21,Movie,USD,110000000,110000000,USD,303144152,203129453,100014699,0,NA,NA,NA,NA,NA,0,Non-MCU,4.2358137410395695,10's,Non-MCU
nm0695435,Chris Pratt,actor,tt2404435,The Magnificent Seven,2016,2016-09-23,Movie,USD,90000000,90000000,USD,162360636,68927981,93432655,0,NA,NA,NA,NA,NA,0,Non-MCU,4.011083150880186,10's,Non-MCU
nm0695435,Chris Pratt,actor,tt3614530,Jem and the Holograms,2015,2015-10-23,Movie,USD,5000000,5000000,USD,2333684,149044,2184640,0,NA,NA,NA,NA,NA,0,Non-MCU,3.055978142702801,10's,Non-MCU
nm0695435,Chris Pratt,actor,tt0369610,Jurassic World,2015,2015-06-12,Movie,USD,150000000,150000000,USD,1671537444,1018130819,653406625,0,NA,NA,NA,NA,NA,0,Non-MCU,4.685274921358339,10's,Non-MCU
nm0695435,Chris Pratt,actor,tt1266020,Parks and Recreation,2009,2009-04-09,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0695435,Chris Pratt,actor,tt2015381,Guardians of the Galaxy,2014,2014-08-01,Movie,USD,170000000,170000000,USD,773350147,439631547,333718600,1,NA,NA,NA,NA,NA,0,MCU,4.910005511517724,10's,MCU
nm0695435,Chris Pratt,actor,tt1490017,The Lego Movie,2014,2014-02-07,Movie,USD,60000000,60000000,USD,468266122,210300000,257966122,0,NA,NA,NA,NA,NA,0,Non-MCU,3.6739872656411086,10's,Non-MCU
nm0695435,Chris Pratt,actor,tt2387559,Delivery Man,2013,2013-11-22,Movie,USD,26000000,26000000,USD,53120346,22456240,30664106,0,NA,NA,NA,NA,NA,0,Non-MCU,3.291945262370155,10's,Non-MCU
nm0695435,Chris Pratt,actor,tt1798709,Her,2014,2014-01-10,Movie,USD,23000000,23000000,USD,48517427,22949176,25568251,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2582356738462472,10's,Non-MCU
nm0695435,Chris Pratt,actor,tt1333125,Movie 43,2013,2013-01-25,Movie,USD,6000000,6000000,USD,32443111,23602658,8840453,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0672146722107705,10's,Non-MCU
nm0695435,Chris Pratt,actor,tt1790885,Zero Dark Thirty,2013,2013-01-11,Movie,USD,40000000,40000000,USD,132820716,37100000,95720716,0,NA,NA,NA,NA,NA,0,Non-MCU,3.449256675481724,10's,Non-MCU
nm0695435,Chris Pratt,actor,tt1195478,The Five-Year Engagement,2012,2012-04-27,Movie,USD,30000000,30000000,USD,54169363,25333835,28835528,0,NA,NA,NA,NA,NA,0,Non-MCU,3.3368913804020317,10's,Non-MCU
nm0695435,Chris Pratt,actor,tt2138881,Parks and Recreation: Road Trip,2011,2011-11-03,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0695435,Chris Pratt,actor,tt0770703,What's Your Number?,2011,2011-09-30,Movie,USD,20000000,20000000,USD,30426096,16415012,14011084,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2245260853223394,10's,Non-MCU
nm0695435,Chris Pratt,actor,tt1715873,10 Years,2012,2012-10-05,Movie,NA,NA,NA,USD,285984,82611,203373,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0695435,Chris Pratt,actor,tt1210166,Moneyball,2011,2011-09-23,Movie,USD,50000000,50000000,USD,110206216,34600724,75605492,0,NA,NA,NA,NA,NA,0,Non-MCU,3.5616219705614163,10's,Non-MCU
nm0695435,Chris Pratt,actor,tt1622696,Ben 10: Ultimate Alien,2010,2010-04-23,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0695435,Chris Pratt,actor,tt0810922,Take Me Home Tonight,2011,2011-03-04,Movie,USD,23000000,23000000,USD,7550073,622005,6928068,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2582356738462472,10's,Non-MCU
nm0695435,Chris Pratt,actor,tt1131734,Jennifer's Body,2009,2009-09-18,Movie,USD,16000000,16000000,USD,31556061,15351268,16204793,0,NA,NA,NA,NA,NA,0,Non-MCU,3.1795799672904628,00's,Non-MCU
nm0695435,Chris Pratt,actor,tt0901476,Bride Wars,2009,2009-01-09,Movie,USD,30000000,30000000,USD,115375850,56660340,58715510,0,NA,NA,NA,NA,NA,0,Non-MCU,3.3368913804020317,00's,Non-MCU
nm0695435,Chris Pratt,actor,tt0493464,Wanted,2008,2008-06-27,Movie,USD,75000000,75000000,USD,342463063,207954512,134508551,0,NA,NA,NA,NA,NA,0,Non-MCU,3.8425352082606468,00's,Non-MCU
nm0695435,Chris Pratt,actor,tt0800268,Wieners,2008,2008-06-03,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0695435,Chris Pratt,actor,tt0398417,The Batman,2004,2004-09-11,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0695435,Chris Pratt,actor,tt0462601,Walk the Talk,2007,2007-06-15,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0695435,Chris Pratt,actor,tt0362359,The O.C.,2003,2003-08-05,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0695435,Chris Pratt,actor,tt0318883,Everwood,2002,2002-09-16,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0695435,Chris Pratt,actor,tt0369994,Strangers with Candy,2006,2006-07-21,Movie,USD,3500000,3500000,USD,2254124,181479,2072645,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0391233484408473,00's,Non-MCU
nm0695435,Chris Pratt,actor,tt0250157,The Huntress,2000,2000-03-07,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0748620,Paul Rudd,actor,tt14155746,Toast of Tinseltown,2022,2022-01-04,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,20's,Non-MCU
nm0748620,Paul Rudd,actor,tt11947248,The Shrink Next Door,2021,2021-11-12,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,20's,Non-MCU
nm0748620,Paul Rudd,actor,tt15977708,Saturday Morning All Star Hits!,2021,2021-12-10,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,20's,Non-MCU
nm0748620,Paul Rudd,actor,tt4513678,Ghostbusters: Afterlife,2021,2021-11-19,Movie,USD,75000000,75000000,USD,197360575,68000000,129360575,0,NA,NA,NA,NA,NA,0,Non-MCU,3.8425352082606468,20's,Non-MCU
nm0748620,Paul Rudd,actor,tt10168312,What If...?,2021,2021-08-11,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,20's,Non-MCU
nm0748620,Paul Rudd,actor,tt0096697,The Simpsons,1989,1989-12-17,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,80's,Non-MCU
nm0748620,Paul Rudd,actor,tt7552590,At Home with Amy Sedaris,2017,2017-10-24,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt1637574,Conan,2010,2010-11-08,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt8880894,Living with Yourself,2019,2019-10-18,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt9398640,Between Two Ferns: The Movie,2019,2019-09-20,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt4154796,Avengers: Endgame,2019,2019-04-26,Movie,USD,356000000,356000000,USD,2797501328,1939128328,858373000,1,NA,NA,NA,NA,NA,0,MCU,7,10's,MCU
nm0748620,Paul Rudd,actor,tt5095030,Ant-Man and the Wasp,2018,2018-07-06,Movie,USD,162000000,162000000,USD,622674139,406025399,216648740,1,NA,NA,NA,NA,NA,0,MCU,4.82011327545397,10's,MCU
nm0748620,Paul Rudd,actor,tt3501584,iZombie,2015,2015-03-17,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt1464763,Mute,2018,2018-02-23,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt5460880,Ideal Home,2018,2018-06-07,Movie,USD,10000000,10000000,USD,147784,147784,0,0,NA,NA,NA,NA,NA,0,Non-MCU,3.112160790242647,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt4602066,The Catcher Was a Spy,2018,2018-06-22,Movie,USD,14000000,14000000,USD,953953,228730,725223,0,NA,NA,NA,NA,NA,0,Non-MCU,3.1571069082745242,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt5829040,Fun Mom Dinner,2017,2017-08-04,Movie,NA,NA,NA,USD,332886,332886,0,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt5507340,Nightcap,2016,2016-11-16,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt1561755,Bob's Burgers,2011,2011-01-09,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt5574372,Nerdland,2016,2016-04-14,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt3498820,Captain America: Civil War,2016,2016-05-06,Movie,USD,250000000,250000000,USD,1153337496,745253147,408084349,1,NA,NA,NA,NA,NA,0,MCU,5.808927872155262,10's,MCU
nm0748620,Paul Rudd,actor,tt1700841,Sausage Party,2016,2016-08-12,Movie,USD,19000000,19000000,USD,140705322,43019636,97685686,0,NA,NA,NA,NA,NA,0,Non-MCU,3.21328955581437,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt2452386,The Fundamentals of Caring,2016,2016-06-24,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt5176266,"Neon Joe, Werewolf Hunter",2015,2015-12-07,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt5296048,WHIH News Front,2015,2015-07-02,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt0478970,Ant-Man,2015,2015-07-17,Movie,USD,130000000,130000000,USD,519311965,339109802,180202163,1,NA,NA,NA,NA,NA,0,MCU,4.460544331198955,10's,MCU
nm0748620,Paul Rudd,actor,tt1754656,The Little Prince,2016,2016-08-05,Movie,USD,81200000,81200000,USD,97571250,96232098,1339152,0,NA,NA,NA,NA,NA,0,Non-MCU,3.9122016912100563,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt2319283,Moone Boy,2012,2012-09-14,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt1266020,Parks and Recreation,2009,2009-04-09,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0748620,Paul Rudd,actor,tt2380303,TripTank,2014,2014-04-02,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt2398249,They Came Together,2014,2014-01-24,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt2496468,The Greatest Event in Television History,2012,2012-10-11,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt5877444,Above Average Presents,2012,2012-06-01,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt15302174,Children's Hospital: Inside Pediatrics,2014,2014-01-01,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt3466546,Hudson Valley Ballers,2013,2013-12-17,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt1229340,Anchorman 2: The Legend Continues,2013,2013-12-18,Movie,USD,50000000,50000000,USD,173649931,46297224,127352707,0,NA,NA,NA,NA,NA,0,Non-MCU,3.5616219705614163,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt1245492,This Is the End,2013,2013-06-12,Movie,USD,32000000,32000000,USD,126041322,24571120,101470202,0,NA,NA,NA,NA,NA,0,Non-MCU,3.3593644394179702,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt1462901,All Is Bright,2013,2013-09-10,Movie,NA,NA,NA,USD,4556,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt2292621,Burning Love,2012,2012-06-04,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt1814621,Admission,2013,2013-03-22,Movie,USD,13000000,13000000,USD,18637201,629884,18007317,0,NA,NA,NA,NA,NA,0,Non-MCU,3.145870378766555,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt2195548,Prince Avalanche,2013,2013-01-20,Movie,USD,725000,725000,USD,442313,237174,205139,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0079419790562327,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt1758830,This Is 40,2012,2012-12-21,Movie,USD,35000000,35000000,USD,88215156,20670651,67544505,0,NA,NA,NA,NA,NA,0,Non-MCU,3.393074027941878,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt1492966,Louie,2010,2010-06-29,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt1659337,The Perks of Being a Wallflower,2012,2012-10-12,Movie,USD,13000000,13000000,USD,33384127,15641179,17742948,0,NA,NA,NA,NA,NA,0,Non-MCU,3.145870378766555,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt1655460,Wanderlust,2012,2012-02-24,Movie,NA,NA,NA,USD,23812816,6362281,17450535,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt1637706,Our Idiot Brother,2011,2011-08-26,Movie,USD,5000000,5000000,USD,25804448,988330,24816118,0,NA,NA,NA,NA,NA,0,Non-MCU,3.055978142702801,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt1341188,How Do You Know,2010,2010-12-17,Movie,USD,120000000,120000000,USD,48668907,18456287,30212620,0,NA,NA,NA,NA,NA,0,Non-MCU,4.348179036119262,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt0427152,Dinner for Schmucks,2010,2010-07-30,Movie,USD,69000000,69000000,USD,86855739,13829402,73026337,0,NA,NA,NA,NA,NA,0,Non-MCU,3.7751160312128316,10's,Non-MCU
nm0748620,Paul Rudd,actor,tt0912343,"Tim and Eric Awesome Show, Great Job!",2007,2007-02-11,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0748620,Paul Rudd,actor,tt1045778,Year One,2009,2009-06-19,Movie,USD,60000000,60000000,USD,62357900,19020621,43337279,0,NA,NA,NA,NA,NA,0,Non-MCU,3.6739872656411086,00's,Non-MCU
nm0748620,Paul Rudd,actor,tt1155056,"I Love You, Man",2009,2009-03-20,Movie,USD,40000000,40000000,USD,91980359,20540348,71440011,0,NA,NA,NA,NA,NA,0,Non-MCU,3.449256675481724,00's,Non-MCU
nm0748620,Paul Rudd,actor,tt0892782,Monsters vs. Aliens,2009,2009-03-27,Movie,USD,175000000,175000000,USD,381509870,183158344,198351526,0,NA,NA,NA,NA,NA,0,Non-MCU,4.96618815905757,00's,Non-MCU
nm0748620,Paul Rudd,actor,tt1299729,Delocated,2009,2009-02-12,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0748620,Paul Rudd,actor,tt1137992,Wainy Days,2007,2007-07-30,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0748620,Paul Rudd,actor,tt0430922,Role Models,2008,2008-11-07,Movie,USD,28000000,28000000,USD,92649419,25355149,67294270,0,NA,NA,NA,NA,NA,0,Non-MCU,3.314418321386093,00's,Non-MCU
nm0748620,Paul Rudd,actor,tt0936458,Little Britain USA,2008,2008-09-28,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0748620,Paul Rudd,actor,tt0800039,Forgetting Sarah Marshall,2008,2008-04-18,Movie,USD,30000000,30000000,USD,105833257,42660794,63172463,0,NA,NA,NA,NA,NA,0,Non-MCU,3.3368913804020317,00's,Non-MCU
nm0748620,Paul Rudd,actor,tt0785007,Over Her Dead Body,2008,2008-02-01,Movie,USD,10000000,10000000,USD,21458111,13894441,7563670,0,NA,NA,NA,NA,NA,0,Non-MCU,3.112160790242647,00's,Non-MCU
nm0748620,Paul Rudd,actor,tt0804423,The Naked Trucker and T-Bones Show,2007,2007-01-17,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0748620,Paul Rudd,actor,tt0841046,Walk Hard: The Dewey Cox Story,2007,2007-12-21,Movie,USD,35000000,35000000,USD,20576198,2259047,18317151,0,NA,NA,NA,NA,NA,0,Non-MCU,3.393074027941878,00's,Non-MCU
nm0748620,Paul Rudd,actor,tt0466839,I Could Never Be Your Woman,2007,2007-06-15,Movie,USD,24000000,24000000,USD,9576495,9576495,0,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2694722033542165,00's,Non-MCU
nm0748620,Paul Rudd,actor,tt0412253,Veronica Mars,2004,2004-09-22,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0748620,Paul Rudd,actor,tt0370194,Reno 911!,2003,2003-07-23,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
